time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windBearing,cloudCover,uvIndex,visibility,nearestStormDistance
946702800,Clear,0,0,64.84,65,60.1,0.85,1021.7,1.33,73,0.1,0,8.17,-1
946789200,Clear,0,0,68.39,68.72,62.17,0.81,1023.1,4.92,84,0.08,0,9.997,-1
946875600,Clear,0,0,65.11,65.42,61.24,0.87,1022,1.05,30,0.29,0,9.491,-1
946962000,Partly Cloudy,0,0,72.78,73.98,69.59,0.9,1020.2,9.58,116,0.44,0,9.997,-1
947048400,Partly Cloudy,0,0,70.14,71.21,67.93,0.93,1019.7,0.41,180,0.38,0,9.997,-1
947134800,Overcast,0,0,72.75,73.54,66.65,0.81,1022.2,11.47,77,0.89,0,9.997,-1
947221200,Clear,0,0,72.22,73.03,66.66,0.83,1023.8,7.97,106,0.14,0,9.997,-1
947307600,Clear,0,0,67.9,68.56,64.42,0.89,1022.9,1.54,50,0.12,0,9.658,-1
947394000,Clear,0,0,66.58,67.32,64.57,0.93,1021.5,1.25,112,0.12,0,9.997,-1
947480400,Clear,0,0,68.36,69.36,66.87,0.95,1019.2,2.88,139,0.04,0,9.997,-1
947566800,Clear,0,0,67.35,68.31,66.29,0.96,1020,2.47,232,0,0,9.583,-1
947653200,Clear,0,0,67.25,67.85,63.87,0.89,1022.3,2.58,0,0,0,9.743,-1
947739600,Clear,0,0,63.68,63.8,59.51,0.86,1023.5,0,-1,0,0,9.997,-1
947826000,Clear,0.0013,0.11,64.29,64.89,62.91,0.95,1023.6,1.55,329,0,0,9.421,-1
947912400,Overcast,0,0,64.41,64.41,46.97,0.53,1031.4,19.56,45,1,0,9.997,-1
947998800,Drizzle,0.0004,1,64.5,64.5,49.08,0.57,1031.8,13.98,68,0.94,0,9.997,-1
948085200,Partly Cloudy,0,0,60.22,60.22,51.99,0.74,1027.3,5.49,355,0.36,0,9.997,-1
948171600,Clear,0,0,58.16,58.16,49.8,0.74,1024,1.55,274,0,0,9.997,-1
948258000,Clear,0,0,60.56,60.56,55.58,0.84,1020.1,7.42,283,0,0,9.632,-1
948344400,Clear,0,0,62.44,62.82,60.8,0.94,1016.5,7.26,246,0,0,9.997,-1
948430800,Clear,0,0,61.13,61.13,51.77,0.71,1014.9,11.67,312,0,0,9.997,-1
948517200,Clear,0,0,52.68,52.68,44.38,0.73,1020.3,5.48,352,0,0,9.997,-1
948603600,Clear,0,0,58.46,58.46,53.56,0.84,1019.9,0.46,90,0.06,0,9.997,-1
948690000,Mostly Cloudy,0,0,68.24,68.79,63.78,0.86,1014,7.44,143,0.61,0,9.997,-1
948776400,Clear,0,0,51.99,51.99,44.7,0.76,1011,11.04,303,0,0,9.997,-1
948862800,Clear,0,0,54.02,54.02,48.4,0.81,1013.6,4.24,299,0.06,0,9.997,-1
948949200,Clear,0,0,46.92,42.84,36.3,0.66,1021.8,8.42,332,0,0,9.997,-1
949035600,Partly Cloudy,0,0,54.14,54.14,45.5,0.73,1023.9,5.19,353,0.49,0,9.997,-1
949122000,Mostly Cloudy,0,0,67.75,67.75,58.46,0.72,1023.9,10.59,115,0.67,0,9.997,-1
949208400,Clear,0,0,69.18,69.55,62.72,0.8,1023.1,8.9,122,0.28,0,9.997,-1
949294800,Clear,0,0,63.41,63.79,61.16,0.92,1021,0.27,180,0,0,9.66,-1
949381200,Clear,0,0,63.34,63.43,59.2,0.86,1020.4,5.58,351,0.24,0,9.997,-1
949467600,Clear,0,0,63.47,63.67,59.98,0.88,1021.3,4.33,358,0.23,0,9.997,-1
949554000,Overcast,0,0,69.87,70.18,62.39,0.77,1021.5,9.54,74,1,0,9.997,-1
949640400,Mostly Cloudy,0,0,67.68,68.6,66.1,0.95,1017.6,3.04,271,0.78,0,9.997,-1
949726800,Clear,0,0,60.29,60.29,51.72,0.73,1019.3,8.08,311,0,0,9.997,-1
949813200,Clear,0,0,52.01,52.01,42.8,0.71,1026.5,6.79,344,0,0,9.997,-1
949899600,Clear,0,0,58.26,58.26,51.03,0.77,1026.8,1.57,34,0.13,0,9.997,-1
949986000,Partly Cloudy,0,0,63.2,63.2,57.95,0.83,1024.4,3.99,91,0.37,0,9.997,-1
950072400,Drizzle,0.0119,1,58.14,58.27,57.65,0.98,1021.1,9.85,333,1,0,2.877,-1
950158800,Clear,0,0,54.47,54.47,43.98,0.68,1019.7,6.43,309,0,0,9.997,-1
950245200,Clear,0,0,57.12,57.12,48.02,0.72,1020,3.36,270,0,0,9.26,-1
950331600,Clear,0,0,58.97,58.97,55.41,0.88,1020.9,3.65,251,0,0,5.576,-1
950418000,Partly Cloudy,0,0,62.48,63,61.75,0.97,1021.2,2.04,167,0.53,0,9.2,-1
950504400,Clear,0,0,69.97,70.5,64.04,0.81,1019.6,8.35,139,0,0,9.997,-1
950590800,Partly Cloudy,0,0,73,74.22,69.86,0.9,1017.1,11.68,196,0.57,0,9.997,-1
950677200,Clear,0,0,68.39,68.78,62.65,0.82,1022.8,1.55,328,0.16,0,9.997,-1
950763600,Clear,0,0,65.62,65.62,58.53,0.78,1023,4.99,70,0,0,9.997,-1
950850000,Partly Cloudy,0,0,69.65,69.84,61.41,0.75,1023.1,8.73,89,0.44,0,-1,-1
950936400,Partly Cloudy,0,0,72.22,73.36,69.04,0.9,1022.7,6.84,112,0.45,0,9.997,-1
951022800,Clear,0,0,68.58,69.47,66.25,0.92,1024.2,4.06,309,0.18,0,9.997,-1
951109200,Drizzle,0.0004,1,68.44,69.19,65.25,0.9,1023.1,9.48,342,1,0,9.997,-1
951195600,Clear,0,0,62.85,62.85,54.09,0.73,1023.4,9.82,345,0.11,0,9.997,-1
951282000,Partly Cloudy,0,0,69.03,69.03,53.58,0.58,1024.6,13.35,71,0.32,0,9.997,-1
951368400,Partly Cloudy,0,0,68.29,68.29,55.62,0.64,1024,11.02,64,0.59,0,9.997,-1
951454800,Drizzle,0.0004,1,68.86,69.2,62.41,0.8,1022.1,11.17,70,0.69,0,9.997,-1
951541200,Drizzle,0.0004,1,70.49,70.84,62.83,0.77,1022.3,14.19,82,0.31,0,9.997,-1
951627600,Partly Cloudy,0,0,71.24,71.7,63.84,0.78,1023.4,11.26,107,0.58,0,9.997,-1
951714000,Clear,0,0,64.92,65.24,61.25,0.88,1021.3,0.25,270,0.08,0,9.997,-1
951800400,Drizzle,0.0004,1,69.19,69.76,64.23,0.84,1021.1,0.22,270,0.86,0,9.997,-1
951886800,Clear,0,0,66.7,66.7,57.82,0.73,1022.2,2.74,100,0,0,9.997,-1
951973200,Partly Cloudy,0,0,68.22,68.32,60.42,0.76,1021.2,5.64,226,0.51,0,9.997,-1
952059600,Partly Cloudy,0,0,65.88,66.28,62.08,0.88,1018,5.7,248,0.55,0,9.997,-1
952146000,Clear,0,0,65.75,66.2,62.38,0.89,1015.3,6.39,236,0.25,0,9.997,-1
952232400,Clear,0,0,68.19,68.71,63.52,0.85,1015.1,7.44,239,0,0,9.997,-1
952318800,Clear,0,0,66.49,66.66,60.53,0.81,1017.9,7.74,301,0,0,9.997,-1
952405200,Mostly Cloudy,0,0,71.87,71.87,57.54,0.61,1021.7,5.34,66,0.79,0,9.997,-1
952491600,Clear,0,0,69.24,69.24,54.33,0.59,1021.7,7.98,90,0.2,0,9.997,-1
952578000,Clear,0,0,69.37,69.37,59.58,0.71,1020.1,6.89,107,0.15,0,9.997,-1
952664400,Clear,0,0,69.34,69.52,61.25,0.75,1020.7,5.27,126,0.11,0,9.997,-1
952750800,Clear,0,0,71.67,72.2,64.4,0.78,1018.7,7.9,132,0.19,0,9.997,-1
952837200,Clear,0,0,70.14,71.32,68.63,0.95,1018.2,3.59,184,0.24,0,8.875,-1
952923600,Partly Cloudy,0,0,72.02,72.69,65.53,0.8,1019.5,9.93,50,0.34,0,9.997,-1
953010000,Partly Cloudy,0,0,69.9,69.9,57.57,0.65,1020.5,9.26,51,0.58,0,9.997,-1
953096400,Overcast,0,0,72.93,73.4,64.16,0.74,1020.2,14.49,79,0.92,0,9.997,-1
953182800,Partly Cloudy,0,0,74.84,75.78,68.19,0.8,1019.2,15.49,117,0.5,0,9.997,-1
953269200,Clear,0,0,72.22,73.26,68.32,0.88,1019.1,5.23,148,0.12,0,9.997,-1
953355600,Partly Cloudy,0,0,72.63,73.23,65.13,0.77,1018.1,4.08,278,0.38,0,9.997,-1
953442000,Light Rain,0.0325,1,70.72,71.71,67.57,0.9,1018,9.87,52,0.94,0,9.997,-1
953528400,Partly Cloudy,0,0,72.42,73.26,66.92,0.83,1015.4,7.69,129,0.41,0,9.997,-1
953614800,Clear,0,0,72.58,73.33,66.29,0.81,1016.3,5.46,310,0.12,0,9.828,-1
953701200,Clear,0,0,72.09,73.13,68.36,0.88,1018.7,1.48,260,0.19,0,9.687,-1
953787600,Mostly Cloudy,0,0,73.42,74.09,65.83,0.77,1017,9.36,40,0.66,0,9.997,-1
953874000,Drizzle,0.0118,1,66.82,67.22,62.36,0.86,1016.8,7.23,339,0.8,0,9.997,-1
953960400,Clear,0,0,67.42,67.42,56.76,0.69,1019.2,4.98,350,0.26,0,9.997,-1
954046800,Clear,0,0,64.88,64.88,55.19,0.71,1019.3,0,-1,0,0,9.997,-1
954133200,Clear,0,0,67.97,68.19,61.27,0.79,1013.2,5.11,218,0.15,0,9.997,-1
954219600,Overcast,0,0,74.77,75.29,64.73,0.71,1007.3,9.77,219,0.88,0,9.997,-1
954306000,Clear,0,0,70.61,71.42,66.29,0.86,1012.2,3.56,197,0,0,9.997,-1
954392400,Clear,0,0,72.24,73.3,68.5,0.88,1015.6,2.79,162,0.06,0,9.997,-1
954478800,Overcast,0,0,77.06,78.23,70.45,0.8,1015.1,3.82,232,0.88,0,9.997,-1
954565200,Clear,0,0,75.13,76.44,71.09,0.87,1015.7,8.48,333,0.03,0,9.997,-1
954651600,Partly Cloudy,0,0,74.17,74.59,63.87,0.7,1020.5,15.47,93,0.32,0,9.997,-1
954738000,Partly Cloudy,0,0,71.97,72.11,61.19,0.69,1020.5,11.61,102,0.5,0,9.997,-1
954824400,Partly Cloudy,0,0,73.05,73.25,61.84,0.68,1018.6,2.08,192,0.45,0,9.997,-1
954910800,Partly Cloudy,0,0,67.68,67.85,60.87,0.79,1016,12.66,320,0.4,0,9.997,-1
954997200,Clear,0,0,61.13,61.13,52.9,0.74,1021,7.63,356,0.08,0,9.997,-1
955083600,Overcast,0,0,68.35,68.35,55.92,0.65,1019.4,3.49,15,0.93,0,9.997,-1
955170000,Partly Cloudy,0,0,72.55,73.59,68.41,0.87,1017.1,5.13,122,0.37,0,9.997,-1
955256400,Clear,0,0,70.08,70.9,66.21,0.88,1016.8,5.81,262,0,0,9.828,-1
955342800,Overcast,0,0,68.04,68.04,52.35,0.57,1022.8,9.08,58,0.9,0,9.997,-1
955429200,Overcast,0,0,71.15,71.15,54.47,0.56,1023.5,12.81,106,0.88,0,9.997,-1
955515600,Drizzle,0.0004,1,73.28,74.17,67.57,0.82,1022.1,11.53,94,0.95,0,9.921,-1
955602000,Mostly Cloudy,0,0,73.62,75.02,71.25,0.92,1020.6,1.92,150,0.69,0,9.997,-1
955688400,Partly Cloudy,0,0,74.58,75.69,69.49,0.84,1017.6,7.24,131,0.49,0,9.997,-1
955774800,Drizzle,0.0004,1,70.6,71.78,68.79,0.94,1016.3,3.2,168,0.5,0,9.997,-1
955861200,Overcast,0,0,72.87,74.11,69.93,0.91,1018.6,1.42,180,0.88,0,9.997,-1
955947600,Clear,0,0,71.64,72.85,69.31,0.92,1018.5,3.41,265,0.26,0,9.997,-1
956034000,Clear,0,0,70.11,70.36,61.95,0.75,1015.5,5.99,261,0,0,9.997,-1
956120400,Clear,0,0,66.87,66.9,59.63,0.78,1013.9,9.72,305,0,0,9.997,-1
956206800,Clear,0,0,69.26,69.56,62.18,0.78,1016.9,0.25,180,0.06,0,9.814,-1
956293200,Clear,0,0,71.01,71.54,64.33,0.79,1017.2,1.55,177,0,0,9.658,-1
956379600,Clear,0,0,70.77,71.52,65.82,0.84,1012.3,6.03,237,0.23,0,9.997,-1
956466000,Clear,0,0,65.17,65.17,57.97,0.78,1011.9,9.17,286,0,0,9.997,-1
956552400,Clear,0,0,66.22,66.71,62.79,0.89,1013,0.81,187,0,0,9.997,-1
956638800,Humid,0,0,77.64,79.39,74.91,0.91,1013,6.74,189,0.21,0,9.997,-1
956725200,Clear,0,0,74.02,75.16,69.48,0.86,1014.2,7.87,292,0,0,9.491,-1
956811600,Partly Cloudy,0,0,69.58,69.58,59.69,0.71,1016.8,9.98,307,0.49,0,9.997,-1
956898000,Clear,0,0,69.42,69.42,56.26,0.63,1017.4,6.03,299,0.19,0,9.997,-1
956984400,Clear,0,0,67.72,68.03,61.97,0.82,1016.7,6.08,273,0,0,9.997,-1
957070800,Clear,0,0,72.15,73,66.93,0.84,1017.3,7.07,268,0,0,9.814,-1
957157200,Partly Cloudy,0,0,72.58,72.58,56.94,0.58,1019.8,9.79,60,0.33,0,9.997,-1
957243600,Partly Cloudy,0,0,72.93,72.93,59.06,0.62,1018.9,8.5,67,0.33,0,9.997,-1
957330000,Overcast,0,0,75.51,76,64.57,0.69,1018.2,12.43,92,0.98,0,9.997,-1
957416400,Clear,0,0,73.46,73.57,61.02,0.65,1018.9,10.49,88,0.25,0,9.997,-1
957502800,Clear,0,0,73.29,73.62,63.02,0.7,1019.9,8.45,88,0.3,0,9.997,-1
957589200,Clear,0.0013,0.11,72.73,73.06,62.94,0.71,1020.1,6.93,84,0.23,0,9.959,-1
957675600,Partly Cloudy,0,0,74.43,74.9,64.35,0.71,1019.2,10.75,99,0.33,0,9.997,-1
957762000,Overcast,0,0,75.31,76.02,66.47,0.74,1018,9.77,98,0.99,0,9.997,-1
957848400,Overcast,0,0,76.01,77.01,68.92,0.79,1016.6,9.78,114,0.92,0,9.997,-1
957934800,Clear,0,0,74.97,75.92,68.35,0.8,1016.1,5.6,155,0.17,0,9.997,-1
958021200,Clear,0,0,75.82,77.05,70.67,0.84,1016.7,3.71,185,0.09,0,9.997,-1
958107600,Clear,0,0,75.97,77.12,70.05,0.82,1016.7,0.6,270,0.05,0,9.997,-1
958194000,Clear,0,0,75.3,76.28,68.66,0.8,1015.9,1.3,180,0.03,0,9.997,-1
958280400,Clear,0,0,75.8,76.78,68.68,0.79,1016.1,0,-1,0.2,0,9.658,-1
958366800,Clear,0,0,75.96,77.09,69.86,0.81,1016.9,4.77,195,0.15,0,9.997,-1
958453200,Clear,0,0,73.83,75.03,69.88,0.87,1015.7,5.59,88,0.18,0,9.658,-1
958539600,Clear,0,0,77.55,78.62,69.81,0.77,1017.6,6.56,50,0.18,0,9.997,-1
958626000,Partly Cloudy,0,0,77.85,78.56,66.72,0.69,1021.1,15.17,77,0.39,0,9.997,-1
958712400,Partly Cloudy,0,0,75.95,76.43,64.55,0.68,1021.6,10.59,84,0.4,0,9.997,-1
958798800,Partly Cloudy,0,0,74.06,74.29,62.13,0.66,1019.8,4.77,105,0.36,0,9.997,-1
958885200,Clear,0,0,73.91,74.36,64.09,0.71,1018.3,5.31,123,0.22,0,9.997,-1
958971600,Clear,0,0,74.28,75.12,67.38,0.79,1016.8,6.09,124,0,0,9.997,-1
959058000,Clear,0,0,75.53,76.62,69.52,0.82,1015.7,5.49,225,0.24,0,9.997,-1
959144400,Clear,0,0,75.13,76.52,71.61,0.89,1015.2,4.98,255,0,0,9.814,-1
959230800,Humid,0,0,76.67,78.18,72.93,0.88,1014.8,3,264,0,0,9.687,-1
959317200,Humid,0,0,78.16,79.78,74.09,0.87,1016,3.36,179,0.09,0,9.997,-1
959403600,Humid,0,0,80,84.76,74.69,0.84,1017.8,0,-1,0,0,9.828,-1
959490000,Humid,0,0,78.55,81.48,72.95,0.83,1016.7,4.78,143,0.07,0,9.997,-1
959576400,Clear,0,0,77.14,78.46,71.62,0.83,1013.7,4.69,223,0,0,9.997,-1
959662800,Humid,0,0,78,79.46,72.85,0.84,1012.2,6.96,266,0.21,0,9.632,-1
959749200,Rain and Humid,0.1354,1,73.96,75.59,72.88,0.96,1015.4,8.57,66,0.97,0,9.472,-1
959835600,Drizzle and Humid,0.0004,1,78.94,82.14,72.56,0.81,1018.3,11.54,79,0.66,0,9.997,-1
959922000,Humid and Partly Cloudy,0,0,79.39,83.2,73.55,0.82,1020,6.49,95,0.41,0,9.997,-1
960008400,Humid,0,0,77.3,78.86,73.39,0.88,1019.1,1.18,308,0.12,0,9.997,-1
960094800,Humid,0,0,78.45,81.4,73.8,0.86,1018.1,2.04,288,0.24,0,9.632,-1
960181200,Humid,0,0,76.46,78.02,73.24,0.9,1017,1.94,346,0.3,0,9.997,-1
960267600,Humid,0,0,79.09,82.98,74.95,0.87,1017.4,3.96,179,0.2,0,9.997,-1
960354000,Humid,0,0,77.27,78.82,73.39,0.88,1017.4,0.35,189,0.08,0,9.997,-1
960440400,Partly Cloudy,0,0,74.13,75.61,71.94,0.93,1018.1,3.65,45,0.52,0,9.997,-1
960526800,Mostly Cloudy,0.0043,0.36,73.48,74.98,71.87,0.95,1018.2,3.88,7,0.65,0,8.183,-1
960613200,Clear,0,0,78.4,79.38,69.09,0.73,1018.6,10.25,87,0.12,0,9.997,-1
960699600,Clear,0.0021,0.11,75.31,76.56,70.65,0.85,1018.2,7.73,116,0.24,0,9.997,-1
960786000,Humid,0,0,76.03,77.61,73.2,0.91,1019.9,2.53,84,0.23,0,9.997,-1
960872400,Humid and Partly Cloudy,0,0,79.39,83.14,73.34,0.82,1020.2,6.81,87,0.39,0,9.997,-1
960958800,Humid and Partly Cloudy,0,0,80.67,86.16,74.91,0.83,1020,9.54,106,0.56,0,9.997,-1
961045200,Humid and Mostly Cloudy,0,0,79.14,82.63,73.11,0.82,1019.6,5.39,96,0.78,0,9.997,-1
961131600,Humid,0,0,80.67,85.41,73.33,0.78,1016.3,10.71,112,0.3,0,9.997,-1
961218000,Humid,0,0,81.18,86.88,74.5,0.8,1018.7,11.51,115,0.31,0,9.997,-1
961304400,Humid and Partly Cloudy,0,0,80.98,86.28,74.01,0.79,1021.4,11.6,101,0.35,0,9.997,-1
961390800,Light Rain and Humid,0.0197,1,78.51,81.44,73.25,0.84,1021.6,8.49,114,0.55,0,9.66,-1
961477200,Humid,0,0,78.44,79.82,72.36,0.82,1021.7,2.73,85,0.24,0,9.997,-1
961563600,Humid,0,0,76.83,78.29,72.56,0.87,1019.7,3.72,325,0.06,0,9.997,-1
961650000,Humid,0,0,78.65,81.64,72.82,0.82,1018.2,0.39,131,0.16,0,9.997,-1
961736400,Humid,0,0,79.53,83.19,72.62,0.79,1018.4,1.29,138,0.04,0,9.997,-1
961822800,Clear,0,0,78.86,81.82,71.63,0.79,1018.4,3.83,166,0.17,0,9.997,-1
961909200,Partly Cloudy,0.1081,0.27,75.02,76.4,71.48,0.89,1019.1,2.42,20,0.44,0,9.997,-1
961995600,Humid and Partly Cloudy,0,0,77.32,78.88,73.47,0.88,1018.4,1.84,63,0.35,0,9.997,-1
962082000,Drizzle and Humid,0.0087,1,76.25,77.87,73.56,0.91,1018.2,3.69,56,0.77,0,9.66,-1
962168400,Humid and Partly Cloudy,0,0,79.55,83.85,74.64,0.85,1019.4,4.49,94,0.42,0,9.997,-1
962254800,Humid,0,0,78.72,81.92,73.56,0.84,1019.7,0.33,90,0.2,0,9.997,-1
962341200,Humid,0,0,79.76,83.97,73.79,0.82,1017.5,2.91,195,0.26,0,9.997,-1
962427600,Humid,0,0,79.41,83.11,73.1,0.81,1016.8,0.31,205,0.17,0,9.997,-1
962514000,Humid and Partly Cloudy,0,0,75.73,77.4,73.79,0.94,1015.8,3.71,236,0.4,0,9.997,-1
962600400,Humid and Partly Cloudy,0,0,75.48,77.22,74.14,0.96,1016.7,3.48,344,0.4,0,8.889,-1
962686800,Humid,0,0,77.79,79.35,73.49,0.87,1018,5.08,97,0.24,0,9.997,-1
962773200,Drizzle and Humid,0.0004,1,78.73,81.95,73.7,0.85,1017.3,5.22,1,0.4,0,6.514,-1
962859600,Humid and Partly Cloudy,0.0085,0.27,79.72,83.59,72.86,0.8,1015.3,0.62,173,0.4,0,9.997,-1
962946000,Humid,0,0,79.53,83.48,73.58,0.82,1014.2,3.28,214,0.25,0,9.997,-1
963032400,Humid and Mostly Cloudy,0,0,79.64,83.96,74.47,0.84,1016.4,0.39,0,0.72,0,9.997,-1
963118800,Humid,0,0,77.39,78.77,72.15,0.84,1018.2,1.42,0,0.23,0,9.997,-1
963205200,Humid and Mostly Cloudy,0,0,77.6,79.47,75.66,0.94,1017.8,0,-1,0.62,0,8.482,-1
963291600,Humid and Partly Cloudy,0,0,79.34,83.45,74.78,0.86,1017.1,0.74,293,0.36,0,9.658,-1
963378000,Humid,0,0,80.02,85.11,75.29,0.86,1016.7,3.67,187,0,0,9.997,-1
963464400,Humid,0,0,78.54,81.68,74.5,0.87,1017.5,0.87,282,0,0,9.997,-1
963550800,Humid,0,0,79.89,84.51,74.59,0.84,1016.4,3.45,216,0,0,9.997,-1
963637200,Humid and Partly Cloudy,0,0,78.83,82.22,74.07,0.85,1014.1,4.44,214,0.4,0,9.997,-1
963723600,Humid,0,0,80.12,84.83,74.3,0.82,1013.4,5.08,221,0.24,0,9.997,-1
963810000,Humid,0,0,78.44,79.98,73.56,0.85,1017.1,5.46,206,0.23,0,9.997,-1
963896400,Humid,0,0,77.11,78.74,73.87,0.9,1018.1,3.89,221,0,0,9.997,-1
963982800,Humid,0,0,78.44,79.97,73.48,0.85,1017.4,1.76,221,0.12,0,9.997,-1
964069200,Drizzle and Humid,0.0004,1,79.38,83.61,75.02,0.87,1016.9,4.24,197,0.62,0,9.997,-1
964155600,Humid and Partly Cloudy,0,0,77.97,79.49,73.3,0.86,1016.1,0.46,-1,0.5,0,9.997,-1
964242000,Humid and Mostly Cloudy,0,0,79.46,83.34,73.56,0.82,1016.6,6.74,108,0.86,0,9.997,-1
964328400,Drizzle and Humid,0.0004,1,80.28,84.91,73.75,0.81,1018.6,0.23,90,0.63,0,9.997,-1
964414800,Humid and Partly Cloudy,0,0,78.94,82.24,73.12,0.82,1017.5,3.37,4,0.41,0,9.706,-1
964501200,Humid and Partly Cloudy,0,0,76.61,78.18,73.34,0.9,1015.4,2.69,17,0.32,0,9.997,-1
964587600,Humid,0,0,81.52,87.96,75.28,0.81,1015.9,5.64,94,0.28,0,9.997,-1
964674000,Humid,0,0,76.05,77.5,72.28,0.88,1017.1,2.99,51,0.13,0,9.997,-1
964760400,Humid and Partly Cloudy,0,0,78.03,79.81,75.17,0.91,1015.8,1.59,37,0.41,0,9.997,-1
964846800,Drizzle and Humid,0.0004,1,80.25,84.71,73.39,0.8,1015.2,5.06,131,0.5,0,9.997,-1
964933200,Drizzle and Humid,0.0004,1,78.36,79.71,72.09,0.81,1016.1,5.67,188,0.62,0,9.685,-1
965019600,Humid,0,0,82.65,89.83,75.1,0.78,1017.7,9.91,120,0.18,0,9.997,-1
965106000,Humid,0,0,80.91,85.89,73.48,0.78,1018.4,5.75,113,0.08,0,9.997,-1
965192400,Drizzle and Humid,0.0004,1,77.36,78.96,73.78,0.89,1018.3,0,-1,0.32,0,9.997,-1
965278800,Humid,0.0043,0.36,75.48,77.15,73.65,0.94,1017.8,4.47,35,0.14,0,9.997,-1
965365200,Humid and Partly Cloudy,0,0,79.45,83.65,74.68,0.85,1018.8,4.53,88,0.32,0,9.997,-1
965451600,Humid,0,0,81.41,87.4,74.68,0.8,1018.8,4.27,112,0.14,0,9.997,-1
965538000,Humid and Partly Cloudy,0,0,79.35,83.22,73.87,0.83,1017.7,4.98,125,0.4,0,9.997,-1
965624400,Humid and Partly Cloudy,0,0,82.72,89.92,75.05,0.78,1019.6,12.15,126,0.43,0,9.997,-1
965710800,Humid,0,0,83.15,90.44,74.8,0.76,1019.6,10.81,90,0.24,0,9.997,-1
965797200,Drizzle and Humid,0.0004,1,80.74,85.96,74.23,0.81,1017.7,4.73,54,0.33,0,9.997,-1
965883600,Humid,0,0,80.14,85.02,74.64,0.83,1016.5,1.14,-1,0.18,0,9.997,-1
965970000,Humid,0,0,78.97,82.39,73.52,0.83,1015.9,1.86,270,0.17,0,9.997,-1
966056400,Humid and Partly Cloudy,0,0,80.01,83.97,72.47,0.78,1016.4,4.86,231,0.54,0,9.997,-1
966142800,Mostly Cloudy,0,0,76.59,77.82,70.82,0.82,1016.2,5.3,243,0.7,0,9.997,-1
966229200,Humid,0,0,79.73,84.37,75.08,0.86,1017.4,4.64,265,0.15,0,9.175,-1
966315600,Humid and Mostly Cloudy,0,0,78.19,79.78,73.89,0.87,1020.6,0,-1,0.86,0,9.997,-1
966402000,Humid,0,0,77.67,79.33,74.27,0.89,1019.2,2.49,325,0.19,0,8.981,-1
966488400,Clear,0,0,79.59,82.95,71.39,0.76,1017.3,5.53,51,0.12,0,9.743,-1
966574800,Humid,0,0,80.1,84.55,73.64,0.81,1017,2.69,86,0.16,0,9.997,-1
966661200,Humid,0,0,78.75,82.01,73.78,0.85,1017.9,0.25,0,0.13,0,9.687,-1
966747600,Humid,0,0,77.93,79.72,75.19,0.91,1018.1,3.06,324,0.23,0,9.997,-1
966834000,Humid and Partly Cloudy,0,0,80.6,85.9,74.64,0.82,1017.4,2.55,140,0.32,0,9.997,-1
966920400,Humid,0,0,81.25,87.38,75.13,0.82,1018.8,5.35,98,0.21,0,9.997,-1
967006800,Humid,0,0,82.74,90.32,75.54,0.79,1019.2,9.34,79,0.28,0,9.997,-1
967093200,Humid,0,0,82.52,90.92,76.78,0.83,1019.8,7.27,79,0.09,0,9.997,-1
967179600,Humid and Partly Cloudy,0,0,82.52,89.49,74.92,0.78,1017.9,9.93,99,0.36,0,9.66,-1
967266000,Drizzle,0.0125,1,75.14,76.42,70.83,0.86,1016.1,15.17,117,0.97,0,9.096,-1
967352400,Possible Light Rain and Humid,0.0456,0.46,75.47,77.03,72.92,0.92,1016,8.13,145,0.61,0,9.997,-1
967438800,Possible Drizzle and Humid,0.0055,0.46,77.9,79.37,72.89,0.85,1014.7,3.36,104,0.77,0,9.997,-1
967525200,Humid,0,0,76.44,78.23,74.77,0.95,1013.4,6.55,227,0.06,0,9.997,-1
967611600,Humid,0,0,78.36,79.99,74.23,0.87,1011.3,3.62,208,0.13,0,9.997,-1
967698000,Humid and Partly Cloudy,0,0,79.19,82.94,73.96,0.84,1012.9,7.04,194,0.42,0,9.997,-1
967784400,Humid,0,0,76.02,77.82,74.67,0.96,1016.6,0,-1,0.11,0,9.997,-1
967870800,Humid,0,0,80.73,86.41,75.19,0.83,1016.2,1.56,115,0.11,0,9.997,-1
967957200,Humid and Partly Cloudy,0,0,81.6,88.06,75.21,0.81,1013.8,1.78,112,0.41,0,9.997,-1
968043600,Humid,0,0,82.11,88.67,74.75,0.78,1013.1,3.04,117,0.29,0,9.997,-1
968130000,Humid and Partly Cloudy,0,0,81.07,87,75.06,0.82,1012.8,0.85,90,0.32,0,9.997,-1
968216400,Humid and Mostly Cloudy,0,0,81.56,88.34,75.76,0.83,1012.5,5.7,129,0.61,0,9.997,-1
968302800,Possible Drizzle and Humid,0.0055,0.46,77.74,79.67,76.15,0.95,1015.7,3.66,112,0.41,0,9.997,-1
968389200,Humid and Partly Cloudy,0,0,78.5,81.58,74.32,0.87,1014.9,2.49,345,0.48,0,9.997,-1
968475600,Humid,0,0,77.61,79.47,75.57,0.93,1013.4,0.9,328,0.27,0,9.997,-1
968562000,Humid and Partly Cloudy,0,0,79.01,82.88,75.29,0.88,1013.8,1.96,359,0.46,0,9.997,-1
968648400,Drizzle and Humid,0.0004,1,80.07,85.1,75.16,0.85,1015,4.08,74,0.74,0,9.706,-1
968734800,Drizzle and Humid,0.0004,1,78.97,82.39,73.48,0.83,1014.5,7.85,57,0.76,0,9.997,-1
